index,course,req_type,requisite,object_tree,json_tree
2295,"EXSU637D2",1,"Prerequisite: EXSU 637D1","["EXSU 637D1"]","{"prerequisites": "EXSU 637D1"}"
2296,"EXSU690D2",1,"Prerequisite: EXSU 690D1","["EXSU 690D1"]","{"prerequisites": "EXSU 690D1"}"
2297,"EXSU690N2",1,"Prerequisite: EXSU 690N1","["EXSU 690N1"]","{"prerequisites": "EXSU 690N1"}"
2298,"EXSU691D2",1,"Prerequisite: EXSU 691D1","["EXSU 691D1"]","{"prerequisites": "EXSU 691D1"}"
2299,"EXSU691N2",1,"Prerequisite: EXSU 691N1","["EXSU 691N1"]","{"prerequisites": "EXSU 691N1"}"
2300,"EXSU692D2",1,"Prerequisite: EXSU 692D1","["EXSU 692D1"]","{"prerequisites": "EXSU 692D1"}"
2301,"EXSU692N2",1,"Prerequisite: EXSU 692N1","["EXSU 692N1"]","{"prerequisites": "EXSU 692N1"}"
2302,"EXSU693D2",1,"Prerequisite: EXSU 693D1","["EXSU 693D1"]","{"prerequisites": "EXSU 693D1"}"
2303,"EXSU693N2",1,"Prerequisite: EXSU 693N1","["EXSU 693N1"]","{"prerequisites": "EXSU 693N1"}"
2304,"EXSU700D2",1,"Prerequisite: EXSU 700D1","["EXSU 700D1"]","{"prerequisites": "EXSU 700D1"}"
2305,"FACC201",1,"Prerequisites: FACC 200 and permission of Faculty.","["FACC 200"]","{"prerequisites": "FACC 200"}"
2306,"FACC202",1,"Prerequisites: FACC 201 and permission of Faculty.","["FACC 201"]","{"prerequisites": "FACC 201"}"
2307,"FACC203",1,"Prerequisites: FACC 202 and permission of Faculty.","["FACC 202"]","{"prerequisites": "FACC 202"}"
2308,"FACC204",1,"Prerequisites: FACC 203 and permission of Faculty.","["FACC 203"]","{"prerequisites": "FACC 203"}"
2309,"FACC205",1,"Prerequisites: FACC 204 and permission of Faculty.","["FACC 204"]","{"prerequisites": "FACC 204"}"
2310,"FACC211",1,"Prerequisites: FACC 210 and permission of Faculty.","["FACC 210"]","{"prerequisites": "FACC 210"}"
2311,"FACC212",1,"Prerequisites: FACC 211 and permission of Faculty","["FACC 211"]","{"prerequisites": "FACC 211"}"
2312,"FACC213",1,"Prerequisites: FACC 212 and permission of Faculty","["FACC 212"]","{"prerequisites": "FACC 212"}"
2314,"FACC352",1,"Prerequisite: FACC 351","["FACC 351"]","{"prerequisites": "FACC 351"}"
2315,"FACC353",1,"Prerequisite: FACC 352","["FACC 352"]","{"prerequisites": "FACC 352"}"
2316,"FACC354",1,"Prerequisite: FACC 353","["FACC 353"]","{"prerequisites": "FACC 353"}"
2317,"FACC400",1,"Prerequisites: FACC 250 and [at least 60 program credits for B.Eng./B.S.E. students in the Faculty of Engineering or 45 program credits for B.Eng.(Bioresource) students].","["FACC 250"]","{"prerequisites": "FACC 250"}"
2318,"FACC500",1,"Prerequisite: FACC 300 or permission of instructor.","["FACC 300"]","{"prerequisites": "FACC 300"}"
2319,"FACC501",1,"Prerequisite: FACC 300 or permission of instructor","["FACC 300"]","{"prerequisites": "FACC 300"}"
2320,"FAES402",1,"Prerequisites: FAES 401 and permission of instructor","["FAES 401"]","{"prerequisites": "FAES 401"}"
2321,"FAES406",1,"Prerequisites: FAES 405 and permission of instructor","["FAES 405"]","{"prerequisites": "FAES 405"}"
2326,"FDSC300",1,"Prerequisite: FDSC 251 or permission of instructor.","["FDSC 251"]","{"prerequisites": "FDSC 251"}"
2327,"FDSC300",2,"Corequisite: FDSC 251 or permission of instructor.","["FDSC 251"]","{"corequisites": "FDSC 251"}"
2328,"FDSC305",1,"Prerequisite: FDSC 251 ","["FDSC 251"]","{"prerequisites": "FDSC 251"}"
2329,"FDSC315",1,"Prerequisite: FDSC 300 or permission of instructor.","["FDSC 300"]","{"prerequisites": "FDSC 300"}"
2330,"FDSC319",1,"Prerequisite: FDSC 251 or permission of instructor","["FDSC 251"]","{"prerequisites": "FDSC 251"}"
2331,"FDSC330",1,"Prerequisite: FDSC 251 ","["FDSC 251"]","{"prerequisites": "FDSC 251"}"
2332,"FDSC334",1,"Prerequisite: FDSC 213 or permission of instructor.","["FDSC 213"]","{"prerequisites": "FDSC 213"}"
2333,"FDSC400",1,"Prerequisite: FDSC 305 ","["FDSC 305"]","{"prerequisites": "FDSC 305"}"
2338,"FDSC495D2",1,"Prerequisite: FDSC 495D1","["FDSC 495D1"]","{"prerequisites": "FDSC 495D1"}"
2339,"FDSC495N2",1,"Prerequisite: FDSC 495N1","["FDSC 495N1"]","{"prerequisites": "FDSC 495N1"}"
2341,"FDSC516",1,"Prerequisite: FDSC 305 or permission of instructor","["FDSC 305"]","{"prerequisites": "FDSC 305"}"
2342,"FDSC519",1,"Prerequisite: FDSC 330 ","["FDSC 330"]","{"prerequisites": "FDSC 330"}"
2343,"FDSC520",1,"Prerequisite: FDSC 233 ","["FDSC 233"]","{"prerequisites": "FDSC 233"}"
2344,"FDSC525",1,"Prerequisite: AEMA 310 or permission of instructor","["AEMA 310"]","{"prerequisites": "AEMA 310"}"
2345,"FDSC536",1,"Prerequisite: FDSC 425 or permission of instructor.","["FDSC 425"]","{"prerequisites": "FDSC 425"}"
2349,"FDSC634",1,"Prerequisite: FDSC 213 or permission of instructor.","["FDSC 213"]","{"prerequisites": "FDSC 213"}"
2350,"FDSC698",1,"Prerequisite: FDSC 697.","["FDSC 697"]","{"prerequisites": "FDSC 697"}"
2351,"FINE342",1,"Prerequisite: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2352,"FINE434",1,"Prerequisite: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2354,"FINE440D2",1,"Prerequisite: FINE 440D1","["FINE 440D1"]","{"prerequisites": "FINE 440D1"}"
2355,"FINE441",1,"Prerequisite: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2356,"FINE442",1,"Prerequisite: MGCR 341 ","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2357,"FINE443",1,"Prerequisite: FINE 342 ","["FINE 342"]","{"prerequisites": "FINE 342"}"
2358,"FINE444",1,"Prerequisite(s): MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2359,"FINE444",2,"Corequisite: FINE 441","["FINE 441"]","{"corequisites": "FINE 441"}"
2360,"FINE445",1,"Prerequisite: MGCR 341 ","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2361,"FINE446",1,"Prerequisite(s): MGCR 341.","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2362,"FINE447",1,"Prerequisite(s): MGCR 341.","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2365,"FINE450",1,"Prerequisite: FINE 440","["FINE 440"]","{"prerequisites": "FINE 440"}"
2368,"FINE451",1,"Prerequisite: FINE 441","["FINE 441"]","{"prerequisites": "FINE 441"}"
2370,"FINE455",1,"Prerequisite(s): FINE 441","["FINE 441"]","{"prerequisites": "FINE 441"}"
2372,"FINE456",1,"Prerequisite: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2373,"FINE460",1,"Prerequisites: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2374,"FINE464",1,"Prerequisite: FINE 441","["FINE 441"]","{"prerequisites": "FINE 441"}"
2375,"FINE465",1,"Prerequisites: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2377,"FINE482",1,"Prerequisite: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2378,"FINE490",1,"Prerequisite: FINE 342","["FINE 342"]","{"prerequisites": "FINE 342"}"
2379,"FINE492",1,"Prerequisite: FINE 342","["FINE 342"]","{"prerequisites": "FINE 342"}"
2381,"FINE541N1",1,"Prerequisite: MGCR 341","["MGCR 341"]","{"prerequisites": "MGCR 341"}"
2382,"FINE541N1",2,"Corequisite (Undergraduate): FINE 441. Limited enrolment.","["FINE 441"]","{"corequisites": "FINE 441"}"
2383,"FINE541N2",1,"Prerequisite: FINE 541N1","["FINE 541N1"]","{"prerequisites": "FINE 541N1"}"
2384,"FINE630",1,"Prerequisite: FINE 646.","["FINE 646"]","{"prerequisites": "FINE 646"}"
2385,"FINE646",1,"Prerequisite: MGCR 651","["MGCR 651"]","{"prerequisites": "MGCR 651"}"
2386,"FINE665",1,"Prerequisite: FINE 646 - Investments and Portfolio Management.","["FINE 646"]","{"prerequisites": "FINE 646"}"
2387,"FINE671",1,"Prerequisite: FINE 670","["FINE 670"]","{"prerequisites": "FINE 670"}"
2388,"FINE671D1",1,"Prerequisite: FINE 670","["FINE 670"]","{"prerequisites": "FINE 670"}"
2389,"FINE671D2",1,"Prerequisite: FINE 671D1","["FINE 671D1"]","{"prerequisites": "FINE 671D1"}"
2390,"FINE671N1",1,"Prerequisite: FINE 670","["FINE 670"]","{"prerequisites": "FINE 670"}"
2391,"FINE671N2",1,"Prerequisite: FINE 671N1","["FINE 671N1"]","{"prerequisites": "FINE 671N1"}"
2393,"FINE678",1,"Prerequisite: FINE 673.","["FINE 673"]","{"prerequisites": "FINE 673"}"
2394,"FINE679",1,"Prerequisite: FINE 673.","["FINE 673"]","{"prerequisites": "FINE 673"}"
2395,"FINE680",1,"Prerequisite: FINE 673.","["FINE 673"]","{"prerequisites": "FINE 673"}"
2396,"FINE681",1,"Prerequisite: FINE 673.","["FINE 673"]","{"prerequisites": "FINE 673"}"
2397,"FINE682",1,"Prerequisite: FINE 673.","["FINE 673"]","{"prerequisites": "FINE 673"}"
2398,"FINE683",1,"Prerequisite: FINE 679.","["FINE 679"]","{"prerequisites": "FINE 679"}"
2399,"FINE684",1,"Prerequisite: FINE 682.","["FINE 682"]","{"prerequisites": "FINE 682"}"
2400,"FINE685",1,"Prerequisite: FINE 682.","["FINE 682"]","{"prerequisites": "FINE 682"}"
2401,"FINE686",1,"Prerequisite: FINE 681.","["FINE 681"]","{"prerequisites": "FINE 681"}"
2402,"FINE687",1,"Prerequisite: FINE 681.","["FINE 681"]","{"prerequisites": "FINE 681"}"
2403,"FINE688",1,"Prerequisite: FINE 679.","["FINE 679"]","{"prerequisites": "FINE 679"}"
2404,"FINE689N2",1,"Prerequisite: FINE 689N1","["FINE 689N1"]","{"prerequisites": "FINE 689N1"}"
2405,"FINE690N2",1,"Prerequisite: FINE 690N1","["FINE 690N1"]","{"prerequisites": "FINE 690N1"}"
2408,"FMED504D2",1,"Prerequisite: FMED 504D1","["FMED 504D1"]","{"prerequisites": "FMED 504D1"}"
2409,"FMED509",1,"Prerequisite: FMED 505; permission of instructor if graduate student is outside the department.","["FMED 505"]","{"prerequisites": "FMED 505"}"
2410,"FMED530",2,"Corequisite: FMED 625","["FMED 625"]","{"corequisites": "FMED 625"}"
2411,"FMED679",1,"Prerequisite: FMED 509; permission of instructor if graduate student is outside the Department.","["FMED 509"]","{"prerequisites": "FMED 509"}"
2412,"FRSL102",1,"Prerequisite: FRSL 101","["FRSL 101"]","{"prerequisites": "FRSL 101"}"
2425,"FRSL303",1,"Prerequisite(s): FRSL 302, or instructor's recommendation, or Placement test required.","["FRSL 302"]","{"prerequisites": "FRSL 302"}"
2428,"FRSL321D2",1,"Prerequisite: FRSL 321D1","["FRSL 321D1"]","{"prerequisites": "FRSL 321D1"}"
2431,"FRSL330",1,"Prerequisites: French placement test or Instructor's recommendation or FRSL 329","["FRSL 329"]","{"prerequisites": "FRSL 329"}"
2432,"FRSL333",1,"Prerequisite(s): FRSL 332, or instructor's recommendation, or Placement test required.","["FRSL 332"]","{"prerequisites": "FRSL 332"}"
2436,"FRSL446",1,"Prerequisite(s): FRSL 445, or instructor's recommendation, or Placement test required","["FRSL 445"]","{"prerequisites": "FRSL 445"}"
2437,"FRSL455",1,"Prerequisites: FRSL 449, or instructor's recommendation, or Placement test.","["FRSL 449"]","{"prerequisites": "FRSL 449"}"
2438,"FSCI300",1,"Prerequisite: FSCI 200","["FSCI 200"]","{"prerequisites": "FSCI 200"}"
2439,"FSCI397",1,"Prerequisite: Successful completion of FSCI 396 and a CGPA of at least 3.0, or permission of the instructor.","["FSCI 396"]","{"prerequisites": "FSCI 396"}"
2445,"GEOG305",1,"Prerequisite: GEOG 203 or introductory course in biology or geology ","["GEOG 203"]","{"prerequisites": "GEOG 203"}"
2446,"GEOG308",2,"Corequisite: GEOG 201 or permission of instructor","["GEOG 201"]","{"corequisites": "GEOG 201"}"
2448,"GEOG311",1,"Prerequisite: GEOG 216 or permission of instructor","["GEOG 216"]","{"prerequisites": "GEOG 216"}"
2449,"GEOG314",1,"Prerequisite: GEOG 201","["GEOG 201"]","{"prerequisites": "GEOG 201"}"
2450,"GEOG315",1,"Prerequisite: GEOG 217 or permission of instructor","["GEOG 217"]","{"prerequisites": "GEOG 217"}"
2452,"GEOG322",1,"Prerequisite: GEOG 203 or equivalent ","["GEOG 203"]","{"prerequisites": "GEOG 203"}"
2453,"GEOG325",1,"Prerequisite(s): GEOG 217, or permission of the instructor.","["GEOG 217"]","{"prerequisites": "GEOG 217"}"
2457,"GEOG351",1,"Prerequisite: GEOG 202 or equivalent or permission of instructor","["GEOG 202"]","{"prerequisites": "GEOG 202"}"
2466,"GEOG404",1,"Prerequisite: GEOG 302 or permission of instructor ","["GEOG 302"]","{"prerequisites": "GEOG 302"}"
2470,"GEOG410",1,"Prerequisite: GEOG 216 or permission of instructor ","["GEOG 216"]","{"prerequisites": "GEOG 216"}"
2478,"GEOG451",2,"Corequisite: NRSC 452.","["NRSC 452"]","{"corequisites": "NRSC 452"}"
2479,"GEOG460",1,"Prerequisite: GEOG 360","["GEOG 360"]","{"prerequisites": "GEOG 360"}"
2481,"GEOG490D2",1,"Prerequisite: GEOG 490D1","["GEOG 490D1"]","{"prerequisites": "GEOG 490D1"}"
2482,"GEOG491D1",1,"Prerequisite: GEOG 381","["GEOG 381"]","{"prerequisites": "GEOG 381"}"
2484,"GEOG491N2",1,"Prerequisite: GEOG 491N1","["GEOG 491N1"]","{"prerequisites": "GEOG 491N1"}"
2485,"GEOG492D2",1,"Prerequisite: GEOG 492D1","["GEOG 492D1"]","{"prerequisites": "GEOG 492D1"}"
2486,"GEOG492N2",1,"Prerequisite: GEOG 492N1","["GEOG 492N1"]","{"prerequisites": "GEOG 492N1"}"
2490,"GEOG496",1,"Prerequisites: GEOG 290 and permission of instructor ","["GEOG 290"]","{"prerequisites": "GEOG 290"}"
2495,"GEOG504",1,"Prerequisites: GEOG 311 or permission of instructor ","["GEOG 311"]","{"prerequisites": "GEOG 311"}"
2498,"GEOG507",1,"Prerequisite: GEOG 331 or equivalent, and permission of instructor.","["GEOG 331"]","{"prerequisites": "GEOG 331"}"
2499,"GEOG510",1,"Prerequisite: GEOG 203 or equivalent and written permission of the instructor ","["GEOG 203"]","{"prerequisites": "GEOG 203"}"
2506,"GEOG525",1,"Prerequisite(s): GEOG 325, or 9 credits of Geography courses in Urban Geography, or permission of the instructor.","["GEOG 325"]","{"prerequisites": "GEOG 325"}"
2508,"GEOG535",1,"Prerequisite: GEOG 308 and written permission of instructor ","["GEOG 308"]","{"prerequisites": "GEOG 308"}"
2512,"GEOG631D2",1,"Prerequisite: GEOG 631D1","["GEOG 631D1"]","{"prerequisites": "GEOG 631D1"}"
2513,"GEOG631N2",1,"Prerequisite: GEOG 631N1","["GEOG 631N1"]","{"prerequisites": "GEOG 631N1"}"
2514,"GEOG698D2",1,"Prerequisite: GEOG 698D1","["GEOG 698D1"]","{"prerequisites": "GEOG 698D1"}"
2515,"GEOG698N2",1,"Prerequisite: GEOG 698N1","["GEOG 698N1"]","{"prerequisites": "GEOG 698N1"}"
2516,"GEOG699D2",1,"Prerequisite: GEOG 699D1","["GEOG 699D1"]","{"prerequisites": "GEOG 699D1"}"
2517,"GEOG699N2",1,"Prerequisite: GEOG 699N1","["GEOG 699N1"]","{"prerequisites": "GEOG 699N1"}"
2518,"GEOG700D2",1,"Prerequisite: GEOG 700D1","["GEOG 700D1"]","{"prerequisites": "GEOG 700D1"}"
2519,"GEOG701D2",1,"Prerequisite: GEOG 701D1","["GEOG 701D1"]","{"prerequisites": "GEOG 701D1"}"
2520,"GEOG702D2",1,"Prerequisite: GEOG 702D1","["GEOG 702D1"]","{"prerequisites": "GEOG 702D1"}"
2521,"GERM202D2",1,"Prerequisite: GERM 202D1","["GERM 202D1"]","{"prerequisites": "GERM 202D1"}"
2522,"GERM203D2",1,"Prerequisite: GERM 203D1","["GERM 203D1"]","{"prerequisites": "GERM 203D1"}"
2526,"GERM307D2",1,"Prerequisite: GERM 307D1","["GERM 307D1"]","{"prerequisites": "GERM 307D1"}"
2528,"GERM326",1,"Prerequisite(s): GERM 307 or equivalent or permission of the Instructor.","["GERM 307"]","{"prerequisites": "GERM 307"}"
2529,"GERM326",2,"Corequisite(s): May be taken concurrently with GERM 325 and with permission of the instructor.","["GERM 325"]","{"corequisites": "GERM 325"}"
2530,"GERM341",1,"Prerequisite: GERM 325 or equivalent, or permission of Department ","["GERM 325"]","{"prerequisites": "GERM 325"}"
2531,"GPHL201",1,"Prerequisite: GPHL 200","["GPHL 200"]","{"prerequisites": "GPHL 200"}"
2557,"HGEN600D2",1,"Prerequisite: HGEN 600D1","["HGEN 600D1"]","{"prerequisites": "HGEN 600D1"}"
2558,"HGEN610D2",1,"Prerequisite: HGEN 610D1","["HGEN 610D1"]","{"prerequisites": "HGEN 610D1"}"
2559,"HGEN621",1,"Prerequisite(s): HGEN 620","["HGEN 620"]","{"prerequisites": "HGEN 620"}"
2560,"HGEN630D2",1,"Prerequisite: HGEN 630D1","["HGEN 630D1"]","{"prerequisites": "HGEN 630D1"}"
2561,"HGEN663",1,"Prerequisite: BIOL 370 or by permission of the instructor.","["BIOL 370"]","{"prerequisites": "BIOL 370"}"
2562,"HGEN676",1,"Prerequisite(s): HGEN 692 or equivalent.","["HGEN 692"]","{"prerequisites": "HGEN 692"}"
2564,"HISP210D2",1,"Prerequisite: HISP 210D1","["HISP 210D1"]","{"prerequisites": "HISP 210D1"}"
2566,"HISP220D2",1,"Prerequisite: HISP 220D1","["HISP 220D1"]","{"prerequisites": "HISP 220D1"}"
2569,"HISP242",2,"Corequisite: HISP 220D1/D2, or equivalent.","["HISP 220D1"]","{"corequisites": "HISP 220D1"}"
2589,"HISP451",1,"Prerequisites: HISP 220D1/D2 or permission of the Instructor.","["HISP 220D1"]","{"prerequisites": "HISP 220D1"}"
2594,"HISP490D2",1,"Prerequisite: HISP 490D1","["HISP 490D1"]","{"prerequisites": "HISP 490D1"}"
2595,"HISP695D2",1,"Prerequisite: HISP 695D1","["HISP 695D1"]","{"prerequisites": "HISP 695D1"}"
2596,"HISP695N2",1,"Prerequisite: HISP 695N1","["HISP 695N1"]","{"prerequisites": "HISP 695N1"}"
2597,"HISP697D2",1,"Prerequisite: HISP 697D1","["HISP 697D1"]","{"prerequisites": "HISP 697D1"}"
2598,"HIST224",1,"Prerequisites: HIST 204 or consent of instructor ","["HIST 204"]","{"prerequisites": "HIST 204"}"
2599,"HIST300",1,"Prerequisite: HIST 213 recommended","["HIST 213"]","{"prerequisites": "HIST 213"}"
2606,"HIST308",1,"Prerequisite: HIST 208 recommended","["HIST 208"]","{"prerequisites": "HIST 208"}"
2612,"HIST315",1,"Prerequisite: HIST 213 recommended.","["HIST 213"]","{"prerequisites": "HIST 213"}"
2630,"HIST338",1,"Prerequisite: HIST 218 recommended.","["HIST 218"]","{"prerequisites": "HIST 218"}"
2632,"HIST341",1,"Prerequisite: HIST 209 recommended.","["HIST 209"]","{"prerequisites": "HIST 209"}"
2634,"HIST343",1,"Prerequisite: HIST 203 recommended.","["HIST 203"]","{"prerequisites": "HIST 203"}"
2646,"HIST358",1,"Prerequisite: HIST 208 recommended.","["HIST 208"]","{"prerequisites": "HIST 208"}"
2652,"HIST365",1,"Prerequisite: HIST 208 recommended.","["HIST 208"]","{"prerequisites": "HIST 208"}"
2654,"HIST367",1,"Prerequisite(s): HIST 203 recommended.","["HIST 203"]","{"prerequisites": "HIST 203"}"
2660,"HIST373",1,"Prerequisite: HIST 203 recommended.","["HIST 203"]","{"prerequisites": "HIST 203"}"
2667,"HIST383",1,"Prerequisite: HIST 215 or permission of instructor.","["HIST 215"]","{"prerequisites": "HIST 215"}"
2668,"HIST384",1,"Prerequisite: HIST 215 or permission of instructor","["HIST 215"]","{"prerequisites": "HIST 215"}"
2669,"HIST386",1,"Prerequisite: HIST 215 or permission of instructor","["HIST 215"]","{"prerequisites": "HIST 215"}"
2678,"HIST397",1,"Prerequisite: HIST 203 recommended","["HIST 203"]","{"prerequisites": "HIST 203"}"
2683,"HIST405",1,"Prerequisites: HIST 320 or permission of the instructor.","["HIST 320"]","{"prerequisites": "HIST 320"}"
2684,"HIST408",1,"Prerequisite: HIST 223","["HIST 223"]","{"prerequisites": "HIST 223"}"
2686,"HIST410",1,"Prerequisite: A prior course on history of science or HPSC 300 or permission of Instructor.","["HPSC 300"]","{"prerequisites": "HPSC 300"}"
2687,"HIST412",1,"Prerequisite: HIST 215 or a course in British history or permission of instructor ","["HIST 215"]","{"prerequisites": "HIST 215"}"
2690,"HIST423",1,"Prerequisite: HIST 397 or permission of instructor","["HIST 397"]","{"prerequisites": "HIST 397"}"
2691,"HIST426",1,"Prerequisite: HIST 215 or a course in British history or permission of instructor ","["HIST 215"]","{"prerequisites": "HIST 215"}"
2692,"HIST427",1,"Prerequisite: HIST 307 or a course in East-European history or consent of instructor ","["HIST 307"]","{"prerequisites": "HIST 307"}"
2695,"HIST433",1,"Prerequisites: HIST 215 or a course in British History or permission of instructor.","["HIST 215"]","{"prerequisites": "HIST 215"}"
2699,"HIST443",1,"Prerequisite: HIST 218 or permission of the instructor.","["HIST 218"]","{"prerequisites": "HIST 218"}"
2701,"HIST449",1,"Prerequisite: HIST 349 or an introductory course in Ancient Greek or Roman history","["HIST 349"]","{"prerequisites": "HIST 349"}"
2703,"HIST453",1,"Prerequisite: HIST 215 or permission of instructor","["HIST 215"]","{"prerequisites": "HIST 215"}"
2705,"HIST472",1,"Prerequisite(s): HIST 215 or permission of instructor.","["HIST 215"]","{"prerequisites": "HIST 215"}"
2707,"HIST480",1,"Prerequisite(s): HIST 341 or permission of instructor.","["HIST 341"]","{"prerequisites": "HIST 341"}"
2708,"HIST481",1,"Prerequisite(s): HIST 341 or permission of instructor.","["HIST 341"]","{"prerequisites": "HIST 341"}"
2709,"HIST503",1,"Prerequisite(s): Undergraduate students: HIST 215 or permission of instructor; MA students: a prior course in the history of modern Europe pertinent to the subject of the course or permission of the instructor.","["HIST 215"]","{"prerequisites": "HIST 215"}"
2711,"HIST522",1,"Prerequisite(s): HIST 342 or permission of instructor","["HIST 342"]","{"prerequisites": "HIST 342"}"
2714,"HIST552D2",1,"Prerequisite: Permission of instructor and HIST 552D1","["HIST 552D1"]","{"prerequisites": "HIST 552D1"}"
2716,"HIST555D2",1,"Prerequisite: HIST 555D1","["HIST 555D1"]","{"prerequisites": "HIST 555D1"}"
2717,"HIST556D2",1,"Prerequisite(s): HIST 556D1","["HIST 556D1"]","{"prerequisites": "HIST 556D1"}"
2718,"HIST560D2",1,"Prerequisite: HIST 560D1","["HIST 560D1"]","{"prerequisites": "HIST 560D1"}"
2720,"HIST564D2",1,"Prerequisite: HIST 564D1","["HIST 564D1"]","{"prerequisites": "HIST 564D1"}"
2721,"HIST565D2",1,"Prerequisite: HIST 565D1","["HIST 565D1"]","{"prerequisites": "HIST 565D1"}"
2722,"HIST567D2",1,"Prerequisite: HIST 567D1","["HIST 567D1"]","{"prerequisites": "HIST 567D1"}"
2723,"HIST568D2",1,"Prerequisite: HIST 568D1","["HIST 568D1"]","{"prerequisites": "HIST 568D1"}"
2724,"HIST569D2",1,"Prerequisite: HIST 569D1","["HIST 569D1"]","{"prerequisites": "HIST 569D1"}"
2725,"HIST570D2",1,"Prerequisite: HIST 570D1 	","["HIST 570D1"]","{"prerequisites": "HIST 570D1"}"
2726,"HIST571D2",1,"Prerequisite: HIST 571D1","["HIST 571D1"]","{"prerequisites": "HIST 571D1"}"
2727,"HIST572D2",1,"Prerequisite: HIST 572D1","["HIST 572D1"]","{"prerequisites": "HIST 572D1"}"
2728,"HIST573D2",1,"Prerequisite: HIST 573D1 	","["HIST 573D1"]","{"prerequisites": "HIST 573D1"}"
2729,"HIST574D2",1,"Prerequisite: HIST 574D1 	","["HIST 574D1"]","{"prerequisites": "HIST 574D1"}"
2730,"HIST575D2",1,"Prerequisite: HIST 575D1 	","["HIST 575D1"]","{"prerequisites": "HIST 575D1"}"
2731,"HIST576D2",1,"Prerequisite: HIST 576D1 	","["HIST 576D1"]","{"prerequisites": "HIST 576D1"}"
2732,"HIST577D2",1,"Prerequisite: HIST 577D1","["HIST 577D1"]","{"prerequisites": "HIST 577D1"}"
2733,"HIST578D2",1,"Prerequisite: HIST 578D1 	","["HIST 578D1"]","{"prerequisites": "HIST 578D1"}"
2735,"HIST579D2",1,"Prerequisite(s): HIST 579D1.","["HIST 579D1"]","{"prerequisites": "HIST 579D1"}"
2736,"HIST580D2",1,"Prerequisite: HIST 580D1","["HIST 580D1"]","{"prerequisites": "HIST 580D1"}"
2737,"HIST585D1",1,"Prerequisite: HIST 300 or permission of instructor","["HIST 300"]","{"prerequisites": "HIST 300"}"
2738,"HIST585D2",1,"Prerequisite: HIST 585D1","["HIST 585D1"]","{"prerequisites": "HIST 585D1"}"
2739,"HIST586D1",1,"Prerequisite: HIST 203 or permission of instructor","["HIST 203"]","{"prerequisites": "HIST 203"}"
2740,"HIST586D2",1,"Prerequisite: HIST 203 or permission of instructor","["HIST 203"]","{"prerequisites": "HIST 203"}"
2741,"HIST587D2",1,"Prerequisite: HIST 587D1 	","["HIST 587D1"]","{"prerequisites": "HIST 587D1"}"
2742,"HIST588D2",1,"Prerequisite: HIST 588D1 	","["HIST 588D1"]","{"prerequisites": "HIST 588D1"}"
2743,"HIST589D2",1,"Prerequisite: HIST 589D1 	","["HIST 589D1"]","{"prerequisites": "HIST 589D1"}"
2747,"HIST592D2",1,"Prerequisite: HIST 592D1","["HIST 592D1"]","{"prerequisites": "HIST 592D1"}"
2750,"HIST594D2",1,"Prerequisite: HIST 594D1","["HIST 594D1"]","{"prerequisites": "HIST 594D1"}"
2752,"HIST596D2",1,"Prerequisite: HIST 596D1","["HIST 596D1"]","{"prerequisites": "HIST 596D1"}"
2754,"HIST597D2",1,"Prerequisite: HIST 597D1 	","["HIST 597D1"]","{"prerequisites": "HIST 597D1"}"
2755,"HIST637",1,"Prerequisite: HIST 638.","["HIST 638"]","{"prerequisites": "HIST 638"}"
2756,"HIST641",1,"Prerequisite: HIST 640","["HIST 640"]","{"prerequisites": "HIST 640"}"
2757,"HIST655D2",1,"Prerequisite: HIST 655D1","["HIST 655D1"]","{"prerequisites": "HIST 655D1"}"
2758,"HIST656D2",1,"Prerequisite: HIST 656D1","["HIST 656D1"]","{"prerequisites": "HIST 656D1"}"
2759,"HIST660D2",1,"Prerequisite: HIST 660D1","["HIST 660D1"]","{"prerequisites": "HIST 660D1"}"
2760,"HIST681",1,"Prerequisite: HIST 680.","["HIST 680"]","{"prerequisites": "HIST 680"}"
2761,"HIST685",2,"Corequisite: HIST 684.","["HIST 684"]","{"corequisites": "HIST 684"}"
2762,"HIST696D2",1,"Prerequisite: HIST 696D1","["HIST 696D1"]","{"prerequisites": "HIST 696D1"}"
2763,"HIST699D2",1,"Prerequisite: HIST 699D1","["HIST 699D1"]","{"prerequisites": "HIST 699D1"}"
2764,"HIST702D2",1,"Prerequisite: HIST 702D1","["HIST 702D1"]","{"prerequisites": "HIST 702D1"}"
2765,"HIST703D2",1,"Prerequisite: HIST 703D1","["HIST 703D1"]","{"prerequisites": "HIST 703D1"}"
